year,series,commodity,value,unit,source,method
1940,jacks_aggregate_index,value_of_production_weights_2019_shares,86.55,index_1900=100,jacks2019,observed
1941,jacks_aggregate_index,value_of_production_weights_2019_shares,90.5,index_1900=100,jacks2019,observed
1942,jacks_aggregate_index,value_of_production_weights_2019_shares,88.25,index_1900=100,jacks2019,observed
1943,jacks_aggregate_index,value_of_production_weights_2019_shares,87.23,index_1900=100,jacks2019,observed
1944,jacks_aggregate_index,value_of_production_weights_2019_shares,87.11,index_1900=100,jacks2019,observed
1945,jacks_aggregate_index,value_of_production_weights_2019_shares,86.63,index_1900=100,jacks2019,observed
1946,jacks_aggregate_index,value_of_production_weights_2019_shares,92.27,index_1900=100,jacks2019,observed
1947,jacks_aggregate_index,value_of_production_weights_2019_shares,100.19,index_1900=100,jacks2019,observed
1948,jacks_aggregate_index,value_of_production_weights_2019_shares,106.75,index_1900=100,jacks2019,observed
1949,jacks_aggregate_index,value_of_production_weights_2019_shares,105.26,index_1900=100,jacks2019,observed
1950,jacks_aggregate_index,value_of_production_weights_2019_shares,104.92,index_1900=100,jacks2019,observed
1951,jacks_aggregate_index,value_of_production_weights_2019_shares,100.77,index_1900=100,jacks2019,observed
1952,jacks_aggregate_index,value_of_production_weights_2019_shares,99.2,index_1900=100,jacks2019,observed
1953,jacks_aggregate_index,value_of_production_weights_2019_shares,102.82,index_1900=100,jacks2019,observed
1954,jacks_aggregate_index,value_of_production_weights_2019_shares,104.23,index_1900=100,jacks2019,observed
1955,jacks_aggregate_index,value_of_production_weights_2019_shares,105.67,index_1900=100,jacks2019,observed
1956,jacks_aggregate_index,value_of_production_weights_2019_shares,110.16,index_1900=100,jacks2019,observed
1957,jacks_aggregate_index,value_of_production_weights_2019_shares,111.39,index_1900=100,jacks2019,observed
1958,jacks_aggregate_index,value_of_production_weights_2019_shares,108.32,index_1900=100,jacks2019,observed
1959,jacks_aggregate_index,value_of_production_weights_2019_shares,114.43,index_1900=100,jacks2019,observed
1960,jacks_aggregate_index,value_of_production_weights_2019_shares,113.87,index_1900=100,jacks2019,observed
1961,jacks_aggregate_index,value_of_production_weights_2019_shares,112.03,index_1900=100,jacks2019,observed
1962,jacks_aggregate_index,value_of_production_weights_2019_shares,112.02,index_1900=100,jacks2019,observed
1963,jacks_aggregate_index,value_of_production_weights_2019_shares,110.41,index_1900=100,jacks2019,observed
1964,jacks_aggregate_index,value_of_production_weights_2019_shares,111.43,index_1900=100,jacks2019,observed
1965,jacks_aggregate_index,value_of_production_weights_2019_shares,110.56,index_1900=100,jacks2019,observed
1966,jacks_aggregate_index,value_of_production_weights_2019_shares,110.97,index_1900=100,jacks2019,observed
1967,jacks_aggregate_index,value_of_production_weights_2019_shares,109.95,index_1900=100,jacks2019,observed
1968,jacks_aggregate_index,value_of_production_weights_2019_shares,107.56,index_1900=100,jacks2019,observed
1969,jacks_aggregate_index,value_of_production_weights_2019_shares,107.92,index_1900=100,jacks2019,observed
1970,jacks_aggregate_index,value_of_production_weights_2019_shares,107.71,index_1900=100,jacks2019,observed
1971,jacks_aggregate_index,value_of_production_weights_2019_shares,109.87,index_1900=100,jacks2019,observed
1972,jacks_aggregate_index,value_of_production_weights_2019_shares,108.66,index_1900=100,jacks2019,observed
1973,jacks_aggregate_index,value_of_production_weights_2019_shares,134.25,index_1900=100,jacks2019,observed
1974,jacks_aggregate_index,value_of_production_weights_2019_shares,203.57,index_1900=100,jacks2019,observed
1975,jacks_aggregate_index,value_of_production_weights_2019_shares,191.28,index_1900=100,jacks2019,observed
1976,jacks_aggregate_index,value_of_production_weights_2019_shares,190.8,index_1900=100,jacks2019,observed
1977,jacks_aggregate_index,value_of_production_weights_2019_shares,192.84,index_1900=100,jacks2019,observed
1978,jacks_aggregate_index,value_of_production_weights_2019_shares,191.63,index_1900=100,jacks2019,observed
1979,jacks_aggregate_index,value_of_production_weights_2019_shares,230.98,index_1900=100,jacks2019,observed
1980,jacks_aggregate_index,value_of_production_weights_2019_shares,277.88,index_1900=100,jacks2019,observed
1981,jacks_aggregate_index,value_of_production_weights_2019_shares,262.25,index_1900=100,jacks2019,observed
1982,jacks_aggregate_index,value_of_production_weights_2019_shares,233.88,index_1900=100,jacks2019,observed
1983,jacks_aggregate_index,value_of_production_weights_2019_shares,222.12,index_1900=100,jacks2019,observed
1984,jacks_aggregate_index,value_of_production_weights_2019_shares,210.47,index_1900=100,jacks2019,observed
1985,jacks_aggregate_index,value_of_production_weights_2019_shares,195.28,index_1900=100,jacks2019,observed
1986,jacks_aggregate_index,value_of_production_weights_2019_shares,141.47,index_1900=100,jacks2019,observed
1987,jacks_aggregate_index,value_of_production_weights_2019_shares,145.58,index_1900=100,jacks2019,observed
1988,jacks_aggregate_index,value_of_production_weights_2019_shares,131.61,index_1900=100,jacks2019,observed
1989,jacks_aggregate_index,value_of_production_weights_2019_shares,140.04,index_1900=100,jacks2019,observed
1990,jacks_aggregate_index,value_of_production_weights_2019_shares,148.17,index_1900=100,jacks2019,observed
1991,jacks_aggregate_index,value_of_production_weights_2019_shares,132.98,index_1900=100,jacks2019,observed
1992,jacks_aggregate_index,value_of_production_weights_2019_shares,122.4,index_1900=100,jacks2019,observed
1993,jacks_aggregate_index,value_of_production_weights_2019_shares,120.43,index_1900=100,jacks2019,observed
1994,jacks_aggregate_index,value_of_production_weights_2019_shares,110.65,index_1900=100,jacks2019,observed
1995,jacks_aggregate_index,value_of_production_weights_2019_shares,109.8,index_1900=100,jacks2019,observed
1996,jacks_aggregate_index,value_of_production_weights_2019_shares,118.11,index_1900=100,jacks2019,observed
1997,jacks_aggregate_index,value_of_production_weights_2019_shares,110.8,index_1900=100,jacks2019,observed
1998,jacks_aggregate_index,value_of_production_weights_2019_shares,86.34,index_1900=100,jacks2019,observed
1999,jacks_aggregate_index,value_of_production_weights_2019_shares,94.12,index_1900=100,jacks2019,observed
2000,jacks_aggregate_index,value_of_production_weights_2019_shares,126.92,index_1900=100,jacks2019,observed
2001,jacks_aggregate_index,value_of_production_weights_2019_shares,109.24,index_1900=100,jacks2019,observed
2002,jacks_aggregate_index,value_of_production_weights_2019_shares,106.8,index_1900=100,jacks2019,observed
2003,jacks_aggregate_index,value_of_production_weights_2019_shares,127.57,index_1900=100,jacks2019,observed
2004,jacks_aggregate_index,value_of_production_weights_2019_shares,165.86,index_1900=100,jacks2019,observed
2005,jacks_aggregate_index,value_of_production_weights_2019_shares,204.6,index_1900=100,jacks2019,observed
2006,jacks_aggregate_index,value_of_production_weights_2019_shares,214.67,index_1900=100,jacks2019,observed
2007,jacks_aggregate_index,value_of_production_weights_2019_shares,226.01,index_1900=100,jacks2019,observed
2008,jacks_aggregate_index,value_of_production_weights_2019_shares,305.39,index_1900=100,jacks2019,observed
2009,jacks_aggregate_index,value_of_production_weights_2019_shares,199.42,index_1900=100,jacks2019,observed
2010,jacks_aggregate_index,value_of_production_weights_2019_shares,241.22,index_1900=100,jacks2019,observed
2011,jacks_aggregate_index,value_of_production_weights_2019_shares,276.82,index_1900=100,jacks2019,observed
2012,jacks_aggregate_index,value_of_production_weights_2019_shares,258.79,index_1900=100,jacks2019,observed
2013,jacks_aggregate_index,value_of_production_weights_2019_shares,256.3,index_1900=100,jacks2019,observed
2014,jacks_aggregate_index,value_of_production_weights_2019_shares,244.37,index_1900=100,jacks2019,observed
2015,jacks_aggregate_index,value_of_production_weights_2019_shares,154.59,index_1900=100,jacks2019,observed
2016,jacks_aggregate_index,value_of_production_weights_2019_shares,140.76,index_1900=100,jacks2019,observed
2017,jacks_aggregate_index,value_of_production_weights_2019_shares,158.66,index_1900=100,jacks2019,observed
2018,jacks_aggregate_index,value_of_production_weights_2019_shares,183.77,index_1900=100,jacks2019,observed
2019,jacks_aggregate_index,value_of_production_weights_2019_shares,163.83,index_1900=100,jacks2019,observed
2020,jacks_aggregate_index,value_of_production_weights_2019_shares,130.32,index_1900=100,jacks2019,observed
2021,jacks_aggregate_index,value_of_production_weights_2019_shares,194.99,index_1900=100,jacks2019,observed
2022,jacks_aggregate_index,value_of_production_weights_2019_shares,255.57,index_1900=100,jacks2019,observed
2023,jacks_aggregate_index,value_of_production_weights_2019_shares,188.41,index_1900=100,jacks2019,observed
2024,jacks_aggregate_index,value_of_production_weights_2019_shares,176.51,index_1900=100,jacks2019,observed
2025,jacks_aggregate_index,value_of_production_weights_2019_shares,161.51,index_1900=100,jacks2019,observed
1900,jacks_subindex,commodities_in_the_ground,100.0,index_1900=100,jacks2019,observed
1901,jacks_subindex,commodities_in_the_ground,89.43,index_1900=100,jacks2019,observed
1902,jacks_subindex,commodities_in_the_ground,91.67,index_1900=100,jacks2019,observed
1903,jacks_subindex,commodities_in_the_ground,102.14,index_1900=100,jacks2019,observed
1904,jacks_subindex,commodities_in_the_ground,96.62,index_1900=100,jacks2019,observed
1905,jacks_subindex,commodities_in_the_ground,93.07,index_1900=100,jacks2019,observed
1906,jacks_subindex,commodities_in_the_ground,99.94,index_1900=100,jacks2019,observed
1907,jacks_subindex,commodities_in_the_ground,103.21,index_1900=100,jacks2019,observed
1908,jacks_subindex,commodities_in_the_ground,101.83,index_1900=100,jacks2019,observed
1909,jacks_subindex,commodities_in_the_ground,95.72,index_1900=100,jacks2019,observed
1910,jacks_subindex,commodities_in_the_ground,84.87,index_1900=100,jacks2019,observed
1911,jacks_subindex,commodities_in_the_ground,80.27,index_1900=100,jacks2019,observed
1912,jacks_subindex,commodities_in_the_ground,87.7,index_1900=100,jacks2019,observed
1913,jacks_subindex,commodities_in_the_ground,108.82,index_1900=100,jacks2019,observed
1914,jacks_subindex,commodities_in_the_ground,89.99,index_1900=100,jacks2019,observed
1915,jacks_subindex,commodities_in_the_ground,85.16,index_1900=100,jacks2019,observed
1916,jacks_subindex,commodities_in_the_ground,139.99,index_1900=100,jacks2019,observed
1917,jacks_subindex,commodities_in_the_ground,162.74,index_1900=100,jacks2019,observed
1918,jacks_subindex,commodities_in_the_ground,151.3,index_1900=100,jacks2019,observed
1919,jacks_subindex,commodities_in_the_ground,130.32,index_1900=100,jacks2019,observed
1920,jacks_subindex,commodities_in_the_ground,159.5,index_1900=100,jacks2019,observed
1921,jacks_subindex,commodities_in_the_ground,94.63,index_1900=100,jacks2019,observed
1922,jacks_subindex,commodities_in_the_ground,103.48,index_1900=100,jacks2019,observed
1923,jacks_subindex,commodities_in_the_ground,101.39,index_1900=100,jacks2019,observed
1924,jacks_subindex,commodities_in_the_ground,100.03,index_1900=100,jacks2019,observed
1925,jacks_subindex,commodities_in_the_ground,105.75,index_1900=100,jacks2019,observed
1926,jacks_subindex,commodities_in_the_ground,113.95,index_1900=100,jacks2019,observed
1927,jacks_subindex,commodities_in_the_ground,84.42,index_1900=100,jacks2019,observed
1928,jacks_subindex,commodities_in_the_ground,83.51,index_1900=100,jacks2019,observed
1929,jacks_subindex,commodities_in_the_ground,85.5,index_1900=100,jacks2019,observed
1930,jacks_subindex,commodities_in_the_ground,77.9,index_1900=100,jacks2019,observed
1931,jacks_subindex,commodities_in_the_ground,58.41,index_1900=100,jacks2019,observed
1932,jacks_subindex,commodities_in_the_ground,73.54,index_1900=100,jacks2019,observed
1933,jacks_subindex,commodities_in_the_ground,70.07,index_1900=100,jacks2019,observed
1934,jacks_subindex,commodities_in_the_ground,88.47,index_1900=100,jacks2019,observed
1935,jacks_subindex,commodities_in_the_ground,86.29,index_1900=100,jacks2019,observed
1936,jacks_subindex,commodities_in_the_ground,91.53,index_1900=100,jacks2019,observed
1937,jacks_subindex,commodities_in_the_ground,100.09,index_1900=100,jacks2019,observed
1938,jacks_subindex,commodities_in_the_ground,98.53,index_1900=100,jacks2019,observed
1939,jacks_subindex,commodities_in_the_ground,90.9,index_1900=100,jacks2019,observed
1940,jacks_subindex,commodities_in_the_ground,89.55,index_1900=100,jacks2019,observed
1941,jacks_subindex,commodities_in_the_ground,91.82,index_1900=100,jacks2019,observed
1942,jacks_subindex,commodities_in_the_ground,85.5,index_1900=100,jacks2019,observed
1943,jacks_subindex,commodities_in_the_ground,82.01,index_1900=100,jacks2019,observed
1944,jacks_subindex,commodities_in_the_ground,81.74,index_1900=100,jacks2019,observed
1945,jacks_subindex,commodities_in_the_ground,81.17,index_1900=100,jacks2019,observed
1946,jacks_subindex,commodities_in_the_ground,86.21,index_1900=100,jacks2019,observed
1947,jacks_subindex,commodities_in_the_ground,96.1,index_1900=100,jacks2019,observed
1948,jacks_subindex,commodities_in_the_ground,112.7,index_1900=100,jacks2019,observed
1949,jacks_subindex,commodities_in_the_ground,114.94,index_1900=100,jacks2019,observed
1950,jacks_subindex,commodities_in_the_ground,115.12,index_1900=100,jacks2019,observed
1951,jacks_subindex,commodities_in_the_ground,109.1,index_1900=100,jacks2019,observed
1952,jacks_subindex,commodities_in_the_ground,107.6,index_1900=100,jacks2019,observed
1953,jacks_subindex,commodities_in_the_ground,112.26,index_1900=100,jacks2019,observed
1954,jacks_subindex,commodities_in_the_ground,114.22,index_1900=100,jacks2019,observed
1955,jacks_subindex,commodities_in_the_ground,116.57,index_1900=100,jacks2019,observed
1956,jacks_subindex,commodities_in_the_ground,118.25,index_1900=100,jacks2019,observed
1957,jacks_subindex,commodities_in_the_ground,122.71,index_1900=100,jacks2019,observed
1958,jacks_subindex,commodities_in_the_ground,119.15,index_1900=100,jacks2019,observed
1959,jacks_subindex,commodities_in_the_ground,118.17,index_1900=100,jacks2019,observed
1960,jacks_subindex,commodities_in_the_ground,116.24,index_1900=100,jacks2019,observed
1961,jacks_subindex,commodities_in_the_ground,115.15,index_1900=100,jacks2019,observed
1962,jacks_subindex,commodities_in_the_ground,113.58,index_1900=100,jacks2019,observed
1963,jacks_subindex,commodities_in_the_ground,112.41,index_1900=100,jacks2019,observed
1964,jacks_subindex,commodities_in_the_ground,111.78,index_1900=100,jacks2019,observed
1965,jacks_subindex,commodities_in_the_ground,109.72,index_1900=100,jacks2019,observed
1966,jacks_subindex,commodities_in_the_ground,107.22,index_1900=100,jacks2019,observed
